sec,ofi_best,ofi_sum,ofi_integrated
34838,-0.0174818,-0.0254598,-0.0471331
34839,-1.58925e-05,-0.00305137,0.0215135
34840,-0.0751876,-0.902315,-3.00129
34841,0.108085,0.946973,3.22363
34842,-0.0373792,-0.048504,-0.114466
34843,-0.0665897,-0.930063,-3.12605
34844,-0.00317851,0.00317851,0.0483435
34845,0.181985,1.05126,3.55136
34846,-0.0540664,-0.0634112,-0.157587
34847,0.0102348,0.0197703,0.100806
34848,-0.0209146,-0.0368071,-0.0885508
34849,-0.00158925,0.00778734,0.0481404
34850,0,-0.00635701,0.00900125
34851,0.0162104,0.0282887,0.127631
34852,0.0162104,0.00351225,0.0301316
34853,-0.00529221,0.00901107,0.0754047
34854,-0.105336,-0.983462,-3.30417
34855,-0.0199451,-0.0358536,-0.0803137
34856,-0.00472008,0.0132385,0.0914472
34857,0.0144622,0.0144622,0.0734954
34858,-0.00492669,-0.00810519,0.00750974
34859,0.00238388,0.0150979,0.0856062
34860,-0.00664308,-0.000286066,0.0402247
