session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
MSFT_2024-04-01,buy,x_over_depth,0.48039635902188166,29785,0.4559154447478501,0.0034595741796231987,0.9999999999999661,0.22565576590639436,1.0
MSFT_2024-04-01,buy,x_over_depth,0.561567890085369,29384,0.4603235580815428,0.003493023792365601,1.0000000000001281,0.2361367272321443,1.0
MSFT_2024-04-01,buy,x_over_depth,0.6573600332192417,29843,0.46153175287533826,0.0035021918070944763,0.9999999999999724,0.23319173122679673,1.0
MSFT_2024-04-01,buy,x_over_depth,0.7654456271062092,29719,0.45996903699735825,0.003490333618117052,0.9999999999999764,0.23351846414453345,1.0
MSFT_2024-04-01,buy,x_over_depth,0.8945309192191218,29584,0.45651209009541077,0.003464101639402401,1.0000000000001754,0.2316483266036127,1.0
MSFT_2024-04-01,buy,x_over_depth,1.0338189783285623,27851,0.4673753265331268,0.003546533969168833,1.0294899072947212,0.2304487508340581,1.0
MSFT_2024-04-01,buy,x_over_depth,1.2020555756446336,31425,0.5187450933349751,0.003936337650724803,1.1429715009634167,0.24193146480935768,1.0
MSFT_2024-04-01,buy,x_over_depth,1.4064914003038578,29707,0.5562427945086317,0.00422087742727779,1.2642710639046106,0.2424712409834649,0.9999659609231397
MSFT_2024-04-01,buy,x_over_depth,1.6369427395729488,29474,0.6018749587349653,0.004567143075736047,1.3874055830846668,0.249360885949019,0.9995384833854019
MSFT_2024-04-01,buy,x_over_depth,1.9009224208300755,29672,0.6521208567231644,0.004948418624337157,1.4864940236751696,0.2687741159012001,0.9992394511879772
MSFT_2024-04-01,buy,x_over_depth,2.2036005687034024,29715,0.703119841831247,0.005335408743008152,1.6437098760614905,0.2846971864094279,0.9981642955484167
MSFT_2024-04-01,buy,x_over_depth,2.567783806687056,29693,0.7520558626782591,0.0057067446916498074,1.786014693187672,0.30415705605390136,0.997143159454026
MSFT_2024-04-01,buy,x_over_depth,2.9783041835450317,29379,0.8186443897277472,0.006212031256282332,1.9113616633076325,0.3313729472316411,0.9927951228523924
MSFT_2024-04-01,buy,x_over_depth,3.4565297186526034,29738,0.8740686831563176,0.006632601466566364,2.0987810336860417,0.3583442770379174,0.9809610154125114
MSFT_2024-04-01,buy,x_over_depth,4.034951589860128,29622,0.9421548321504315,0.0071492522748764185,2.2662110954205943,0.3853832681591258,0.9640001349573197
MSFT_2024-04-01,buy,x_over_depth,4.715074970653387,29548,0.9854036341770179,0.007477432512055188,2.3630358987882842,0.39949907764290926,0.9336866185967047
MSFT_2024-04-01,buy,x_over_depth,5.532026189549896,29849,1.061947520944359,0.008058262263095431,2.597359919988059,0.4221544187394418,0.8889132683446698
MSFT_2024-04-01,buy,x_over_depth,6.552571901472109,27866,1.1159197119467492,0.008467813640572516,2.756491610855386,0.436152857180324,0.8324166147343323
MSFT_2024-04-01,buy,x_over_depth,7.866335757940082,31283,1.1593549456516283,0.008797408557222918,2.873477211286006,0.4515912746767599,0.7391844853306813
MSFT_2024-04-01,buy,x_over_depth,9.751028386968144,29815,1.2009131249247083,0.009112760023424761,3.012675573806948,0.46892041295834946,0.6603418731976428
MSFT_2024-04-01,buy,x_over_depth,12.502379269354014,29620,1.2616799479313856,0.009573870376832294,3.203983287025916,0.462657259306927,0.5310732544117397
MSFT_2024-04-01,buy,x_over_depth,17.158414377141348,29568,1.3115632592373407,0.009952394547873777,3.439781877897416,0.47641248983676276,0.35529530710253604
MSFT_2024-04-01,buy,x_over_depth,32.005686733929345,29634,1.175853692850972,0.008922604227745878,3.0766344633101474,0.5311300104992039,0.11812430724685763
MSFT_2024-04-01,buy,x_over_depth,241.0617355793625,29741,1.2126636031544702,0.00920192491474445,3.1694192441680187,0.5174670763545915,0.026893224875673822
MSFT_2024-04-01,sell,shares,1.0,23311,0.4588714314938033,0.0034820047762160913,1.0000000000000402,0.23319716677692545,1.0
MSFT_2024-04-01,sell,shares,2.0,23311,0.4662300846826065,0.0035378436534948925,1.022698261323848,0.23455578084801,1.0
