session,model,decile,predicted,realised,realised_se,n,ratio
AAPL_2024-10-01,sqrt,0,1.352323140265103e-05,1.304069781330777e-05,5.965207554551394e-07,783,0.9643181740387385
AAPL_2024-10-01,sqrt,1,2.4653291111669475e-05,2.141537822728567e-05,9.177190125658422e-07,607,0.8686620431439614
AAPL_2024-10-01,sqrt,2,3.356402061189918e-05,2.6945190595788725e-05,1.195204623648108e-06,673,0.8027998465188664
AAPL_2024-10-01,sqrt,3,4.5029174281546286e-05,2.043359587410891e-05,8.252899636574197e-07,882,0.45378571115577715
AAPL_2024-10-01,sqrt,4,5.0087842638604824e-05,3.1650593402579316e-05,1.4270304018274643e-06,496,0.631901709781065
AAPL_2024-10-01,sqrt,5,6.04720087706405e-05,3.796555178302021e-05,1.3592395869778587e-06,774,0.6278202519618085
AAPL_2024-10-01,sqrt,6,7.256403773356756e-05,5.5205984074166336e-05,1.8192584073060926e-06,594,0.7607898595288404
AAPL_2024-10-01,sqrt,7,8.82931413804795e-05,6.584539555854324e-05,2.122792701718801e-06,685,0.7457588950742762
AAPL_2024-10-01,sqrt,8,0.00011349480154557531,9.095248781092804e-05,2.526087771739292e-06,688,0.8013802092460145
AAPL_2024-10-01,sqrt,9,0.000176576663124829,0.0001287438393223209,3.688891831590116e-06,684,0.7291101612408816
MSFT_2024-06-03,sqrt_trailing_sigma,0,4.889661927150022e-06,1.1974419739927485e-05,1.1383718635121126e-06,274,2.448925900876519
MSFT_2024-06-03,sqrt_trailing_sigma,1,9.986384350885282e-06,2.0926273556446537e-05,1.2525971228476346e-06,274,2.0954804883502653
MSFT_2024-06-03,sqrt_trailing_sigma,2,1.4853062808090853e-05,3.329575297787779e-05,2.2511864169711703e-06,273,2.2416759026791913
MSFT_2024-06-03,sqrt_trailing_sigma,3,2.1391210661861564e-05,3.720102800116676e-05,2.6646177077761094e-06,274,1.7390800637334918
MSFT_2024-06-03,sqrt_trailing_sigma,4,2.877152064709222e-05,3.7461593281351245e-05,2.757109334076619e-06,274,1.3020373076852745
MSFT_2024-06-03,sqrt_trailing_sigma,5,3.4741968252350996e-05,5.0554373306076295e-05,3.2670351612702194e-06,273,1.4551384348425702
MSFT_2024-06-03,sqrt_trailing_sigma,6,4.227351559729124e-05,7.681830755894424e-05,4.359512576301641e-06,274,1.8171733879608187
MSFT_2024-06-03,sqrt_trailing_sigma,7,5.2083809121668974e-05,9.754103478353028e-05,5.11150975144012e-06,273,1.8727707598281107
MSFT_2024-06-03,sqrt_trailing_sigma,8,6.774466649824432e-05,0.00011805016202694187,6.369788914272059e-06,274,1.7425749971032962
MSFT_2024-06-03,sqrt_trailing_sigma,9,0.00011352306498783776,0.0001494264566833683,8.873918723463255e-06,274,1.3162651721866128
MSFT_2024-02-01,sqrt_trailing_sigma,0,3.69862094119043e-06,1.5850357554915264e-05,9.599275359266769e-07,363,4.285477697483025
MSFT_2024-02-01,sqrt_trailing_sigma,1,8.973487137382221e-06,1.8732969033991602e-05,1.3412671529604708e-06,362,2.0875907824008375
MSFT_2024-02-01,sqrt_trailing_sigma,2,1.4967652618257654e-05,2.4235728763365627e-05,1.8591633817517212e-06,362,1.6192070581463593
MSFT_2024-02-01,sqrt_trailing_sigma,3,1.913887023960621e-05,2.280713494001611e-05,1.4495607509405312e-06,363,1.1916656863485469
MSFT_2024-02-01,sqrt_trailing_sigma,4,2.2514080801680107e-05,3.4289057535584454e-05,2.112584644153096e-06,362,1.5230049957458465
MSFT_2024-02-01,sqrt_trailing_sigma,5,2.6725756293921656e-05,4.240091641307163e-05,2.2622118666144836e-06,364,1.586518860187131
MSFT_2024-02-01,sqrt_trailing_sigma,6,3.177619968417937e-05,5.8478512839790184e-05,2.826093139208257e-06,361,1.840324312567348
MSFT_2024-02-01,sqrt_trailing_sigma,7,3.8585623724662777e-05,7.69181968686415e-05,3.366397837863567e-06,362,1.9934418429389724
MSFT_2024-02-01,sqrt_trailing_sigma,8,4.9320809260527936e-05,9.215868767543281e-05,4.20088081967559e-06,362,1.8685558703755611
MSFT_2024-02-01,sqrt_trailing_sigma,9,7.997552105181864e-05,0.00011917076351358394,5.9594177255507034e-06,363,1.4900904920190452
MSFT_2024-04-01,sqrt_trailing_sigma,0,3.4180718377976426e-06,1.1806108461639897e-05,9.195591091057392e-07,283,3.4540258431920194
MSFT_2024-04-01,sqrt_trailing_sigma,1,8.830634550402283e-06,1.6997823042251055e-05,1.0791047362877754e-06,282,1.9248699451022704
MSFT_2024-04-01,sqrt_trailing_sigma,2,1.2397958860310506e-05,2.2240473490351196e-05,1.4102285810884612e-06,283,1.7938818591784056
MSFT_2024-04-01,sqrt_trailing_sigma,3,1.5566540274547803e-05,2.985053989162343e-05,1.8151342792178515e-06,282,1.9176091389061445
MSFT_2024-04-01,sqrt_trailing_sigma,4,1.899847222692358e-05,3.7634203917094804e-05,2.147964700380922e-06,283,1.980906857539929
MSFT_2024-04-01,sqrt_trailing_sigma,5,2.318306870828473e-05,4.47098295372944e-05,2.3808062319985447e-06,282,1.9285552788495528
MSFT_2024-04-01,sqrt_trailing_sigma,6,2.76770183887922e-05,6.446678060072297e-05,3.5025961425323288e-06,282,2.3292530898786685
MSFT_2024-04-01,sqrt_trailing_sigma,7,3.385011820449826e-05,7.668896229116221e-05,4.286658875387829e-06,283,2.26554488902704
MSFT_2024-04-01,sqrt_trailing_sigma,8,4.4950914284359106e-05,9.378284354857152e-05,4.785073719177818e-06,282,2.0863389553169496
MSFT_2024-04-01,sqrt_trailing_sigma,9,8.33562703088592e-05,0.00011726763948590417,5.1622310848226765e-06,283,1.406824454253933
MSFT_2024-10-01,sqrt_trailing_sigma,0,6.806871455445746e-06,1.8767503732632194e-05,1.0854471530122994e-06,393,2.7571409061379444
MSFT_2024-10-01,sqrt_trailing_sigma,1,1.1737913363886107e-05,2.246968474742452e-05,1.2865088427851868e-06,393,1.9142827222218834
MSFT_2024-10-01,sqrt_trailing_sigma,2,1.603532716328599e-05,3.0502789245047145e-05,1.6872512290332392e-06,392,1.902224316001823
MSFT_2024-10-01,sqrt_trailing_sigma,3,2.2973578673619468e-05,4.1448401057257995e-05,2.550679497235454e-06,393,1.8041769480543814
MSFT_2024-10-01,sqrt_trailing_sigma,4,3.1569350567219645e-05,4.569598420862822e-05,2.546854839973323e-06,392,1.4474793870507145
MSFT_2024-10-01,sqrt_trailing_sigma,5,3.887684564193771e-05,5.5694033866169945e-05,2.832164900943752e-06,393,1.4325759445383344
MSFT_2024-10-01,sqrt_trailing_sigma,6,4.6140020186075605e-05,5.7165257923550606e-05,3.033972261493588e-06,392,1.2389517319891044
MSFT_2024-10-01,sqrt_trailing_sigma,7,5.545003019005504e-05,8.990125562254245e-05,3.88373599933317e-06,393,1.6213021943253376
MSFT_2024-10-01,sqrt_trailing_sigma,8,7.113508009771136e-05,0.00010391712432518266,4.894750082035114e-06,392,1.4608421637037843
MSFT_2024-10-01,sqrt_trailing_sigma,9,0.00011575419186962028,0.00013801795591150153,6.411056932937712e-06,393,1.1923365683979552
MSFT_2024-12-02,sqrt_trailing_sigma,0,4.152840274052038e-06,1.505195345796684e-05,1.1505976494338267e-06,201,3.624496119442669
MSFT_2024-12-02,sqrt_trailing_sigma,1,9.423176850374198e-06,2.400316901947086e-05,3.1154816275129505e-06,200,2.5472480672500257
MSFT_2024-12-02,sqrt_trailing_sigma,2,1.560477993049163e-05,2.4758302319098923e-05,2.6677396727778797e-06,200,1.5865845227795474
MSFT_2024-12-02,sqrt_trailing_sigma,3,2.368580022728322e-05,3.4148886356411165e-05,2.5156587318235424e-06,201,1.4417450974308108
MSFT_2024-12-02,sqrt_trailing_sigma,4,3.111127923646259e-05,4.352636331073079e-05,3.1086427922656664e-06,200,1.3990541173156794
MSFT_2024-12-02,sqrt_trailing_sigma,5,3.992492171218235e-05,6.41793591541795e-05,5.718353393125395e-06,200,1.6075011897793239
MSFT_2024-12-02,sqrt_trailing_sigma,6,4.935749987485159e-05,8.477891535295827e-05,5.631953329272848e-06,201,1.7176501153405148
MSFT_2024-12-02,sqrt_trailing_sigma,7,6.25545717182513e-05,0.00010312460168633742,6.481386476606817e-06,200,1.6485541960196837
MSFT_2024-12-02,sqrt_trailing_sigma,8,8.190268300762553e-05,0.00011460997237028536,9.23077092838058e-06,200,1.3993433201646719
MSFT_2024-12-02,sqrt_trailing_sigma,9,0.00013236205689921252,0.00012577988323954478,1.0787869550820917e-05,201,0.9502714462598616
INTC_2024-08-02,sqrt_trailing_sigma,0,1.7382518964575297e-05,2.7034173768611932e-05,6.38072739103277e-06,139,1.5552506413889853
INTC_2024-08-02,sqrt_trailing_sigma,1,2.6977867005495564e-05,4.422398459261299e-05,8.210961577358428e-06,138,1.639269130639731
INTC_2024-08-02,sqrt_trailing_sigma,2,3.968474584614915e-05,7.645836065909022e-05,1.1611522393971237e-05,138,1.9266435762372265
INTC_2024-08-02,sqrt_trailing_sigma,3,6.002643954289015e-05,0.00011731860441226652,1.212422880740511e-05,138,1.9544488279775436
INTC_2024-08-02,sqrt_trailing_sigma,4,9.062741325834973e-05,0.00020901465213889696,1.7820780900596593e-05,138,2.306307160539418
INTC_2024-08-02,sqrt_trailing_sigma,5,0.00012553814554978998,0.0002587514246599102,2.1247869273714745e-05,138,2.0611378599446186
INTC_2024-08-02,sqrt_trailing_sigma,6,0.00015879642531541142,0.0003465197015786374,2.9930978412392483e-05,138,2.1821631116088303
INTC_2024-08-02,sqrt_trailing_sigma,7,0.00019933211480372697,0.00039924210932228404,3.181385732349228e-05,138,2.0028990798366793
INTC_2024-08-02,sqrt_trailing_sigma,8,0.00025249664574981436,0.0006018708887094212,4.527256867698785e-05,138,2.3836787491655764
INTC_2024-08-02,sqrt_trailing_sigma,9,0.0004664112422187906,0.0007332674691424234,5.732797034910865e-05,138,1.572147930341808
INTC_2024-02-01,sqrt_trailing_sigma,0,3.0428964655982455e-05,2.547793752053005e-05,5.529728551268973e-06,86,0.8372922907030617
INTC_2024-02-01,sqrt_trailing_sigma,1,5.8384653604305494e-05,8.003500088819723e-05,6.407372595122112e-06,85,1.3708225697565013
INTC_2024-02-01,sqrt_trailing_sigma,2,8.137687997871335e-05,9.906416964297256e-05,7.760849163120471e-06,85,1.2173503047657501
INTC_2024-02-01,sqrt_trailing_sigma,3,0.0001017507298833817,0.00013027425538365294,1.1226833106931212e-05,85,1.2803274780727623
INTC_2024-02-01,sqrt_trailing_sigma,4,0.000122835943588574,0.00017372396901682704,1.5158828825322118e-05,85,1.4142763424254476
INTC_2024-02-01,sqrt_trailing_sigma,5,0.0001426117661482251,0.00018046967083780696,1.477366186598218e-05,85,1.2654612989662706
INTC_2024-02-01,sqrt_trailing_sigma,6,0.00016471696423808377,0.00020623930679161847,1.7174707206425876e-05,85,1.2520829760650387
INTC_2024-02-01,sqrt_trailing_sigma,7,0.0001918631974749832,0.0002508788935593972,2.1670492929490144e-05,85,1.3075925808653792
INTC_2024-02-01,sqrt_trailing_sigma,8,0.00022907646377818788,0.000339110990453913,2.4760992199395107e-05,85,1.4803397296296241
INTC_2024-02-01,sqrt_trailing_sigma,9,0.00033599906459243163,0.0004168482552773245,3.622944746072896e-05,86,1.2406232612074777
INTC_2024-04-01,sqrt_trailing_sigma,0,1.3013742045089489e-05,2.2290732072217837e-05,5.539217760803836e-06,86,1.712861066016662
INTC_2024-04-01,sqrt_trailing_sigma,1,2.470824417823474e-05,2.5204511437431208e-05,6.077185431192374e-06,85,1.0200850880223056
INTC_2024-04-01,sqrt_trailing_sigma,2,3.596295450158117e-05,5.9708253626457894e-05,7.914658063119858e-06,85,1.6602710887903471
INTC_2024-04-01,sqrt_trailing_sigma,3,4.677344407696252e-05,8.356221815597606e-05,9.651987153663526e-06,85,1.7865312209740234
INTC_2024-04-01,sqrt_trailing_sigma,4,5.747899167592556e-05,0.00010097578880368056,1.1498094881367492e-05,86,1.7567425220852153
INTC_2024-04-01,sqrt_trailing_sigma,5,6.921609031374935e-05,0.00016982555701030577,1.4204459378067505e-05,85,2.4535560480302214
INTC_2024-04-01,sqrt_trailing_sigma,6,8.367830423744847e-05,0.00020300956877458337,1.9598391564692926e-05,85,2.4260717353749945
INTC_2024-04-01,sqrt_trailing_sigma,7,0.00010096638528120072,0.00022009380533517467,2.058137010175871e-05,85,2.1798720903218736
INTC_2024-04-01,sqrt_trailing_sigma,8,0.00012765895916101797,0.0003129673141544351,2.8895574692011502e-05,85,2.4515891106372343
INTC_2024-04-01,sqrt_trailing_sigma,9,0.00024099154591945547,0.0003398236132766918,3.3974437216393844e-05,86,1.410105951975046
INTC_2024-10-01,sqrt_trailing_sigma,0,4.3810740921854024e-05,2.0955271168401415e-05,8.20275128338865e-06,63,0.47831355342242887
INTC_2024-10-01,sqrt_trailing_sigma,1,9.604001995323378e-05,0.00011015149352824972,1.4985568907594497e-05,62,1.1469332636737004
INTC_2024-10-01,sqrt_trailing_sigma,2,0.00013760140852480527,0.00018846968184446197,2.1997752325138388e-05,62,1.3696784347268272
INTC_2024-10-01,sqrt_trailing_sigma,3,0.00018635436992482256,0.00021679795396725577,2.515886412259312e-05,63,1.1633639396527942
INTC_2024-10-01,sqrt_trailing_sigma,4,0.00023108496384238888,0.0003304621545479918,4.107433308173231e-05,62,1.4300461140058554
INTC_2024-10-01,sqrt_trailing_sigma,5,0.00028322970880184466,0.0004085805400748726,4.550978492245729e-05,62,1.442576563748568
INTC_2024-10-01,sqrt_trailing_sigma,6,0.00034240505512826306,0.00041986522488253046,5.33947538397202e-05,63,1.2262237913667813
INTC_2024-10-01,sqrt_trailing_sigma,7,0.0004211361840608295,0.00048381788524597797,6.51341339118747e-05,62,1.1488395050283653
INTC_2024-10-01,sqrt_trailing_sigma,8,0.0005689562283680758,0.0006651348409577774,7.917946194123388e-05,62,1.169043957679431
INTC_2024-10-01,sqrt_trailing_sigma,9,0.0010965394188232327,0.0005073322702754314,6.909925950365093e-05,63,0.46266669630525675
INTC_2024-12-02,sqrt_trailing_sigma,0,2.2103658205219303e-05,3.7556078105431916e-05,6.822391776597229e-06,191,1.6990888004485998
INTC_2024-12-02,sqrt_trailing_sigma,1,5.015831623173499e-05,7.750325872923435e-05,8.326696282300006e-06,190,1.5451726563380592
INTC_2024-12-02,sqrt_trailing_sigma,2,7.65250066010242e-05,0.00013650874396905547,1.1220791929519326e-05,190,1.78384491596017
INTC_2024-12-02,sqrt_trailing_sigma,3,0.00010644585450407855,0.0001729801767873913,1.6507842151631633e-05,191,1.6250532028070988
INTC_2024-12-02,sqrt_trailing_sigma,4,0.00013294656245644445,0.00025500456792853073,1.8746269246137416e-05,190,1.9180982435109937
INTC_2024-12-02,sqrt_trailing_sigma,5,0.00015907276486343977,0.0002989805840558401,2.350367829935502e-05,190,1.8795208866364266
INTC_2024-12-02,sqrt_trailing_sigma,6,0.00019055826319217692,0.00030984177123975684,2.3310167686391125e-05,191,1.6259686987558404
INTC_2024-12-02,sqrt_trailing_sigma,7,0.0002261688915077883,0.00038291513367496704,2.5462502276463488e-05,190,1.6930495220726722
INTC_2024-12-02,sqrt_trailing_sigma,8,0.00026924336635169714,0.0005341372430686541,3.4469604641958495e-05,190,1.9838455086426952
INTC_2024-12-02,sqrt_trailing_sigma,9,0.0004220951226386624,0.0009269283112076364,5.481148064800052e-05,191,2.1960175834610154
AAPL_2024-02-01,sqrt_trailing_sigma,0,5.7763955607392136e-06,1.1296022377350654e-05,8.774658377108015e-07,501,1.9555486217265021
AAPL_2024-02-01,sqrt_trailing_sigma,1,1.4185228332088473e-05,1.7861448281772496e-05,1.0457243748566177e-06,500,1.2591583204457857
AAPL_2024-02-01,sqrt_trailing_sigma,2,1.8340208476023463e-05,2.2008224184219216e-05,1.0198564707129282e-06,500,1.1999985830581494
AAPL_2024-02-01,sqrt_trailing_sigma,3,2.249996479837189e-05,2.4186582866839502e-05,1.166818948078959e-06,500,1.0749609203206245
AAPL_2024-02-01,sqrt_trailing_sigma,4,2.6215396164376104e-05,3.684698156313827e-05,1.6955502531714894e-06,501,1.4055473864327614
AAPL_2024-02-01,sqrt_trailing_sigma,5,3.0495587324428822e-05,4.178827783768035e-05,1.8686265323305212e-06,500,1.370305723025226
AAPL_2024-02-01,sqrt_trailing_sigma,6,3.537501476937638e-05,5.385987361471933e-05,2.060331432244034e-06,500,1.522539961208582
AAPL_2024-02-01,sqrt_trailing_sigma,7,4.179070278990772e-05,7.140429466723752e-05,2.64194717643327e-06,500,1.7086167472752183
AAPL_2024-02-01,sqrt_trailing_sigma,8,5.1454991237504986e-05,8.732307585598065e-05,3.148927155318524e-06,500,1.6970768773998315
AAPL_2024-02-01,sqrt_trailing_sigma,9,8.451773785226238e-05,0.00011847148047192163,4.5026711770698294e-06,501,1.4017351088952552
AAPL_2024-04-01,sqrt_trailing_sigma,0,5.549278072442564e-06,7.876041241268293e-06,8.966590471185717e-07,239,1.4192911471458454
AAPL_2024-04-01,sqrt_trailing_sigma,1,1.079685224919561e-05,1.599866307036208e-05,1.1255192825340368e-06,239,1.4817895717294842
AAPL_2024-04-01,sqrt_trailing_sigma,2,1.3862871505219301e-05,2.014512199047737e-05,1.54389563072256e-06,238,1.4531709381344862
AAPL_2024-04-01,sqrt_trailing_sigma,3,1.7037169803639306e-05,2.953542062055314e-05,1.882242362468707e-06,239,1.733587266016688
AAPL_2024-04-01,sqrt_trailing_sigma,4,2.0154447836335893e-05,3.421144820896663e-05,1.8646898850805456e-06,239,1.6974639288945321
AAPL_2024-04-01,sqrt_trailing_sigma,5,2.3943158786975753e-05,4.0166554405181636e-05,2.589866782520883e-06,238,1.6775795859914209
AAPL_2024-04-01,sqrt_trailing_sigma,6,2.8595058439726213e-05,4.577985490043575e-05,2.9624552993372696e-06,239,1.6009708459569099
AAPL_2024-04-01,sqrt_trailing_sigma,7,3.445316599164352e-05,6.228358916754113e-05,3.774157280863146e-06,238,1.8077754939168076
AAPL_2024-04-01,sqrt_trailing_sigma,8,4.550534726984866e-05,7.371253464476042e-05,4.338519854051671e-06,239,1.619865335993195
AAPL_2024-04-01,sqrt_trailing_sigma,9,7.782540059078051e-05,8.429135436961587e-05,5.716910038878543e-06,239,1.083082820387067
AAPL_2024-06-03,sqrt_trailing_sigma,0,3.824438454828288e-06,1.0352640786076324e-05,6.810152121954025e-07,422,2.7069701626408165
AAPL_2024-06-03,sqrt_trailing_sigma,1,1.0887471267505318e-05,1.5198926486500047e-05,8.237815131266216e-07,422,1.3960015244185005
AAPL_2024-06-03,sqrt_trailing_sigma,2,1.3716089071699534e-05,1.9245303457897844e-05,9.74855405256842e-07,422,1.4031188742866043
AAPL_2024-06-03,sqrt_trailing_sigma,3,1.6720553870924953e-05,2.2361615330884423e-05,1.054055764361407e-06,422,1.3373728827110567
AAPL_2024-06-03,sqrt_trailing_sigma,4,2.0104300355188826e-05,3.1439302487715636e-05,1.3683956636758067e-06,422,1.5638098283585034
AAPL_2024-06-03,sqrt_trailing_sigma,5,2.3674420786196645e-05,3.713965037267976e-05,1.5449514615669929e-06,422,1.5687670126372852
AAPL_2024-06-03,sqrt_trailing_sigma,6,2.786024163024981e-05,5.0438007965157695e-05,1.95767994207846e-06,422,1.81039377312484
AAPL_2024-06-03,sqrt_trailing_sigma,7,3.312474241408176e-05,6.52736641950962e-05,2.2546670230317753e-06,422,1.9705410348292254
AAPL_2024-06-03,sqrt_trailing_sigma,8,4.0944090132590634e-05,9.020024469348006e-05,3.399813767388608e-06,422,2.2030101145582073
AAPL_2024-06-03,sqrt_trailing_sigma,9,6.522050236863625e-05,0.00013947513109714,5.230678768679408e-06,422,2.1385166631928905
AAPL_2024-08-01,sqrt_trailing_sigma,0,9.083809044957741e-06,1.1175881997910624e-05,6.258771541300462e-07,832,1.2303078964560747
AAPL_2024-08-01,sqrt_trailing_sigma,1,1.9667688390779015e-05,1.8675777540727364e-05,7.770801715882643e-07,832,0.9495664752083067
AAPL_2024-08-01,sqrt_trailing_sigma,2,2.9968035181142133e-05,2.201624793792737e-05,9.091475025729512e-07,832,0.7346577046125949
AAPL_2024-08-01,sqrt_trailing_sigma,3,3.6639188869003715e-05,3.501106781340592e-05,1.3085365106468585e-06,832,0.955563397939326
AAPL_2024-08-01,sqrt_trailing_sigma,4,4.54843926626673e-05,4.391778860197874e-05,1.5017037965877635e-06,832,0.9655573270526618
AAPL_2024-08-01,sqrt_trailing_sigma,5,5.501320349907944e-05,6.01204352503077e-05,2.1200336003262127e-06,831,1.0928364724536306
AAPL_2024-08-01,sqrt_trailing_sigma,6,6.648173005426432e-05,7.843902147938623e-05,2.3505399496754314e-06,832,1.1798583071674282
AAPL_2024-08-01,sqrt_trailing_sigma,7,8.165161218773432e-05,9.979245874373877e-05,2.8668603222631874e-06,832,1.2221737706084088
AAPL_2024-08-01,sqrt_trailing_sigma,8,0.00010374283524559901,0.000146988464865984,4.07677876499287e-06,832,1.4168541327987232
AAPL_2024-08-01,sqrt_trailing_sigma,9,0.00017638218243125052,0.00019486495798893042,5.522081210906241e-06,832,1.1047882235207291
AAPL_2024-10-01,sqrt_trailing_sigma,0,3.5107368682975165e-06,1.2637544595713628e-05,6.144420010528841e-07,687,3.599684359666075
AAPL_2024-10-01,sqrt_trailing_sigma,1,6.6962060796181715e-06,2.0819975384186324e-05,8.315608637419e-07,687,3.109219629240191
AAPL_2024-10-01,sqrt_trailing_sigma,2,9.367475146768065e-06,2.808079201616351e-05,1.1776835927313805e-06,686,2.9976905811009122
AAPL_2024-10-01,sqrt_trailing_sigma,3,1.2042420895464892e-05,2.149487139846046e-05,1.072795897702368e-06,687,1.7849294244943148
AAPL_2024-10-01,sqrt_trailing_sigma,4,1.4218141145732196e-05,2.94705631023275e-05,1.162275409848902e-06,686,2.07274374338122
AAPL_2024-10-01,sqrt_trailing_sigma,5,1.7000002370639024e-05,3.842029289363829e-05,1.4543205268246778e-06,687,2.2600169138796473
AAPL_2024-10-01,sqrt_trailing_sigma,6,2.0671200566415773e-05,5.1609076183603236e-05,1.7499451481395314e-06,686,2.4966656396073974
AAPL_2024-10-01,sqrt_trailing_sigma,7,2.551654423297748e-05,6.812936997409873e-05,2.1412360129611432e-06,687,2.67000771546676
AAPL_2024-10-01,sqrt_trailing_sigma,8,3.344074013393913e-05,8.822947726301944e-05,2.6882812718038644e-06,686,2.638382909876897
AAPL_2024-10-01,sqrt_trailing_sigma,9,5.3970302781946664e-05,0.000126086953241274,3.6181859226432626e-06,687,2.3362283837964815
